TRIP_SET,TRIP,SET_NO,TRIP_ID,BOARD_DATE,LATITUDE,LONGITUDE,year,month,Code6600.wgt,Code6600.no,STATION,BOTTOM_TEMPERATURE,DEPTH
S19092007.4,S19092007,4,100024421,2007-09-18 23:00,46.76983,-60.18383,2007,9,0,0,186,3.65,150
S19092007.5,S19092007,5,100024421,2007-09-18 23:00,46.7615,-60.062,2007,9,0,0,184,2.942519685,139
S19092007.6,S19092007,6,100024421,2007-09-18 23:00,46.75333,-59.91617,2007,9,0,0,181,2.768939394,126
S19092007.7,S19092007,7,100024421,2007-09-18 23:00,46.8085,-59.93983,2007,9,0,0,175,3.551748252,134
S19092008.1,S19092008,1,100025914,2008-09-18 23:00,46.50583,-59.83967,2008,9,64.41541919,429.436128,800,2.222142857,55
S19092008.2,S19092008,2,100025914,2008-09-18 23:00,46.5415,-59.62517,2008,9,547.1548579,12958.93084,11,1.309701493,86
S19092010.1,S19092010,1,100032822,2010-09-18 23:00,44.10333,-61.3685,2010,9,0,0,536,7.141984733,134
S19092010.10,S19092010,10,100032822,2010-09-18 23:00,44.64917,-61.34833,2010,9,0,0,324,5.835433071,115
S19092010.11,S19092010,11,100032822,2010-09-18 23:00,44.696,-61.48283,2010,9,0,0,325,7.658088235,143
S19092010.13,S19092010,13,100032822,2010-09-18 23:00,44.75567,-61.56917,2010,9,28.27848472,282.7848472,326,6.884558824,126
S19092010.14,S19092010,14,100032822,2010-09-18 23:00,44.888,-61.452,2010,9,0,0,330,6.208391608,132
S19092010.2,S19092010,2,100032822,2010-09-18 23:00,44.138,-61.16317,2010,9,49.33607404,246.6803702,537,4.867164179,73
S19092010.3,S19092010,3,100032822,2010-09-18 23:00,44.21983,-60.953,2010,9,96.85218336,242.1304584,135,6.076422764,60
S19092010.4,S19092010,4,100032822,2010-09-18 23:00,44.27417,-60.9925,2010,9,208.7536097,695.8453656,134,4.764341085,68
S19092010.5,S19092010,5,100032822,2010-09-18 23:00,44.238,-61.10133,2010,9,65.18927503,217.2975834,136,5.415748031,64
S19092010.6,S19092010,6,100032822,2010-09-18 23:00,44.27433,-61.25383,2010,9,0,0,327,6.054074074,101
S19092010.8,S19092010,8,100032822,2010-09-18 23:00,44.41733,-61.05433,2010,9,0,0,138,4.046825397,106
S19092010.9,S19092010,9,100032822,2010-09-18 23:00,44.52383,-61.22,2010,9,0,0,139,5.994160584,104
S19092011.1,S19092011,1,100035651,2011-09-18 23:00,44.485,-63.32,2011,9,0,0,261,3.309448819,95
S19092011.10,S19092011,10,100035651,2011-09-18 23:00,44.09467,-63.8895,2011,9,0,0,273,8.878571429,156
S19092011.3,S19092011,3,100035651,2011-09-18 23:00,44.38767,-63.46467,2011,9,0,0,266,3.3968,108
S19092011.4,S19092011,4,100035651,2011-09-18 23:00,44.31133,-63.40367,2011,9,0,0,618,7.153278689,123
S19092011.5,S19092011,5,100035651,2011-09-18 23:00,44.17917,-63.48333,2011,9,0,0,263,8.338167939,148
S19092011.6,S19092011,6,100035651,2011-09-18 23:00,44.18,-63.5905,2011,9,0,0,264,8.708130081,143
S19092011.8,S19092011,8,100035651,2011-09-18 23:00,44.28217,-63.73817,2011,9,0,0,269,5.523770492,115
S19092013.1,S19092013,1,100041767,2013-09-18 23:00,43.88867,-64.24467,2013,9,0,0,281,9.31474878,157
S19092013.12,S19092013,12,100041767,2013-09-18 23:00,44.42917,-62.75517,2013,9,0,0,241,8.405521472,145
S19092013.13,S19092013,13,100041767,2013-09-18 23:00,44.51867,-62.481,2013,9,0,0,231,9.343382353,145
S19092013.2,S19092013,2,100041767,2013-09-18 23:00,44.0945,-63.888,2013,9,0,0,273,8.990890598,154
S19092013.4,S19092013,4,100041767,2013-09-18 23:00,44.28183,-63.72067,2013,9,0,0,269,6.917229752,113
S19092013.6,S19092013,6,100041767,2013-09-18 23:00,44.2635,-63.549,2013,9,0,0,722,6.94962521,134
S19092013.7,S19092013,7,100041767,2013-09-18 23:00,44.3125,-63.40017,2013,9,0,0,618,5.503902479,123
S19092013.8,S19092013,8,100041767,2013-09-18 23:00,44.30217,-63.23383,2013,9,0,0,542,9.62527913,159
S19092013.9,S19092013,9,100041767,2013-09-18 23:00,44.3615,-63.07267,2013,9,0,0,259,9.177717323,148
S19092016.1,S19092016,1,100047968,2016-09-18 23:00,43.478,-64.88633,2016,9,0,0,834,7.548752893,137
S19092016.11,S19092016,11,100047968,2016-09-18 23:00,44.32133,-63.917,2016,9,0,0,528,4.898370536,99
S19092016.12,S19092016,12,100047968,2016-09-18 23:00,44.38917,-63.84917,2016,9,0,0,701,4.480018584,81
S19092016.2,S19092016,2,100047968,2016-09-18 23:00,43.49533,-64.757,2016,9,0,0,524,5.504312281,79
S19092016.3,S19092016,3,100047968,2016-09-18 23:00,43.60167,-64.75233,2016,9,0,0,833,9.016774336,126
S19092016.6,S19092016,6,100047968,2016-09-18 23:00,43.87017,-64.46583,2016,9,0,0,831,6.818730973,117
S19092016.7,S19092016,7,100047968,2016-09-18 23:00,44.0565,-64.19233,2016,9,31.86318595,318.6318595,278,6.763770536,121
S19092016.8,S19092016,8,100047968,2016-09-18 23:00,44.194,-64.01517,2016,9,0,0,272,5.570404167,110
S19102004.1,S19102004,1,100018558,2004-10-18 23:00,43.79,-64.37833,2004,10,NA,0,831,5.998652482,152
S19102004.10,S19102004,10,100018558,2004-10-18 23:00,44.25483,-63.10467,2004,10,NA,0,260,6.70625,168
S19102004.11,S19102004,11,100018558,2004-10-18 23:00,44.36117,-63.07417,2004,10,NA,0,259,5.300437956,150
S19102004.2,S19102004,2,100018558,2004-10-18 23:00,43.638,-64.35967,2004,10,NA,0,830,7.635545455,170
S19102004.3,S19102004,3,100018558,2004-10-18 23:00,43.78983,-64.2395,2004,10,NA,0,829,6.5578125,168
S19102004.4,S19102004,4,100018558,2004-10-18 23:00,43.92167,-64.08483,2004,10,NA,0,276,7.157481481,170
S19102004.5,S19102004,5,100018558,2004-10-18 23:00,44.0955,-63.88783,2004,10,NA,313.990308,273,5.722647059,152
S19102004.6,S19102004,6,100018558,2004-10-18 23:00,44.18083,-63.59283,2004,10,NA,0,264,5.502773109,141
S19102004.7,S19102004,7,100018558,2004-10-18 23:00,44.12983,-63.54383,2004,10,NA,0,265,6.210629921,165
S19102004.8,S19102004,8,100018558,2004-10-18 23:00,44.179,-63.48333,2004,10,NA,0,263,5.617593985,150
S19102004.9,S19102004,9,100018558,2004-10-18 23:00,44.2275,-63.23183,2004,10,NA,0,262,6.431983471,165
S19102006.1,S19102006,1,100022378,2006-10-18 23:00,44.65333,-60.95717,2006,10,0,0,141,5.72460733,157
S19102006.10,S19102006,10,100022378,2006-10-18 23:00,45.08933,-60.767,2006,10,0,0,100,2.959302326,150
S19102006.2,S19102006,2,100022378,2006-10-18 23:00,44.7895,-61.02867,2006,10,0,0,156,3.697457627,194
S19102006.3,S19102006,3,100022378,2006-10-18 23:00,44.8055,-60.91867,2006,10,228.9783367,4007.120892,155,3.25,256
S19102006.4,S19102006,4,100022378,2006-10-18 23:00,44.80817,-60.7425,2006,10,1023.221955,19629.15586,152,3.685620915,243
S19102006.5,S19102006,5,100022378,2006-10-18 23:00,44.87233,-60.861,2006,10,34.42069329,688.4138657,154,3.431073446,178
S19102006.6,S19102006,6,100022378,2006-10-18 23:00,44.94817,-60.76883,2006,10,76.10500654,1522.100131,153,3.415789474,212
S19102006.7,S19102006,7,100022378,2006-10-18 23:00,45.04317,-60.863,2006,10,0,0,104,2.934065934,176
S19102007.1,S19102007,1,100024338,2007-10-18 23:00,44.74117,-61.33117,2007,10,0,0,535,2.537931034,113
S19102007.10,S19102007,10,100024338,2007-10-18 23:00,44.90683,-60.59617,2007,10,0,0,151,1.918548387,242
S19102007.2,S19102007,2,100024338,2007-10-18 23:00,44.83517,-61.2555,2007,10,0,0,157,2.143548387,148
S19102007.3,S19102007,3,100024338,2007-10-18 23:00,44.89133,-61.28317,2007,10,22.3680508,223.680508,158,1.980740741,167
S19102007.4,S19102007,4,100024338,2007-10-18 23:00,45.0075,-61.386,2007,10,0,0,331,2.4,95
S19102007.5,S19102007,5,100024338,2007-10-18 23:00,44.97517,-61.12383,2007,10,0,0,159,1.690344828,179
S19102007.6,S19102007,6,100024338,2007-10-18 23:00,44.80167,-60.91217,2007,10,3568.106046,27562.01677,155,1.988333333,249
S19102007.7,S19102007,7,100024338,2007-10-18 23:00,44.80917,-60.74333,2007,10,705.3336354,12343.33862,152,2.044303797,243
S19102007.8,S19102007,8,100024338,2007-10-18 23:00,44.87633,-60.85667,2007,10,33.48953054,334.8953054,154,1.965306122,179
S19102007.9,S19102007,9,100024338,2007-10-18 23:00,44.94583,-60.768,2007,10,170.7147639,4054.475643,153,1.929142857,216
S19102012.1,S19102012,1,100038668,2012-10-18 23:00,45.63567,-59.72567,2012,10,0,0,79,3.39861,139
S19102012.10,S19102012,10,100038668,2012-10-18 23:00,45.57783,-60.06967,2012,10,0,0,89,3.53393038,179
S19102012.11,S19102012,11,100038668,2012-10-18 23:00,45.50633,-59.94917,2012,10,0,0,80,3.659090541,146
S19102012.12,S19102012,12,100038668,2012-10-18 23:00,45.48017,-60.09433,2012,10,0,0,605,3.665261446,179
S19102012.13,S19102012,13,100038668,2012-10-18 23:00,45.58933,-60.1935,2012,10,0,0,88,3.413638667,150
S19102012.3,S19102012,3,100038668,2012-10-18 23:00,45.697,-59.63267,2012,10,0,0,606,3.39911519,170
S19102012.4,S19102012,4,100038668,2012-10-18 23:00,45.76117,-59.51767,2012,10,0,0,51,2.636726667,124
S19102012.5,S19102012,5,100038668,2012-10-18 23:00,45.82867,-59.5775,2012,10,0,0,93,2.545790411,93
S19102012.6,S19102012,6,100038668,2012-10-18 23:00,45.77783,-59.7095,2012,10,0,0,510,3.182783099,115
S19102012.7,S19102012,7,100038668,2012-10-18 23:00,45.716,-59.75817,2012,10,0,0,52,3.225156471,167
S19102012.8,S19102012,8,100038668,2012-10-18 23:00,45.72733,-59.88833,2012,10,0,0,509,2.85852,117
S19102012.9,S19102012,9,100038668,2012-10-18 23:00,45.69917,-59.999,2012,10,0,0,540,2.723579012,163
S19112003.1,S19112003,1,100018047,2003-11-18 23:00,44.3782,-61.6202,2003,11,NA,0,NA,8.760900901,170.19
S19112003.10,S19112003,10,100018047,2003-11-18 23:00,44.1578,-60.4219,2003,11,NA,0,NA,2.577798165,142.74
S19112003.11,S19112003,11,100018047,2003-11-18 23:00,44.1221,-60.2596,2003,11,NA,1275.321509,NA,2.554954955,73.2
S19112003.12,S19112003,12,100018047,2003-11-18 23:00,44.1293,-60.0833,2003,11,NA,257.5162557,NA,2.740869565,71.37
S19112003.13,S19112003,13,100018047,2003-11-18 23:00,44.1685,-60.1636,2003,11,NA,0,NA,3.089473684,179.34
S19112003.14,S19112003,14,100018047,2003-11-18 23:00,44.2059,-60.2697,2003,11,NA,0,NA,3.183571429,192.15
S19112003.15,S19112003,15,100018047,2003-11-18 23:00,44.2601,-60.3906,2003,11,NA,0,NA,2.450826446,153.72
S19112003.2,S19112003,2,100018047,2003-11-18 23:00,44.3053,-61.4576,2003,11,NA,0,NA,6.817008547,128.1
S19112003.3,S19112003,3,100018047,2003-11-18 23:00,44.2807,-61.2504,2003,11,NA,0,NA,6.914054054,102.48
S19112003.4,S19112003,4,100018047,2003-11-18 23:00,44.2365,-61.1104,2003,11,NA,1848.057345,NA,7.766923077,65.88
S19112003.5,S19112003,5,100018047,2003-11-18 23:00,44.2199,-60.9532,2003,11,NA,1567.980933,NA,5.863274336,60.39
S19112003.6,S19112003,6,100018047,2003-11-18 23:00,44.2358,-60.8246,2003,11,NA,0,NA,9.386412214,23.79
S19112003.7,S19112003,7,100018047,2003-11-18 23:00,44.2165,-60.619,2003,11,NA,0,NA,2.306428571,139.08
S19112003.9,S19112003,9,100018047,2003-11-18 23:00,44.1459,-60.5468,2003,11,NA,0,NA,3.19159292,64.05
S19112005.1,S19112005,1,100020754,2005-11-18 23:00,44.35683,-60.4655,2005,11,0,0,131,6.478212291,37
S19112005.10,S19112005,10,100020754,2005-11-18 23:00,44.118,-60.27133,2005,11,0,0,308,4.797674419,70
S19112005.11,S19112005,11,100020754,2005-11-18 23:00,44.16317,-60.16533,2005,11,0,0,128,4.693382353,170
S19112005.12,S19112005,12,100020754,2005-11-18 23:00,44.12933,-60.0865,2005,11,533.3673879,1066.734776,210,4.784172662,71
S19112005.13,S19112005,13,100020754,2005-11-18 23:00,44.11083,-59.9205,2005,11,2256.043193,5690.919766,307,4.572463768,70
S19112005.14,S19112005,14,100020754,2005-11-18 23:00,44.12367,-59.77183,2005,11,45596.48833,135858.9244,306,4.754032258,71
S19112005.15,S19112005,15,100020754,2005-11-18 23:00,44.20233,-59.67067,2005,11,0,0,302,5.536666667,163
S19112005.2,S19112005,2,100020754,2005-11-18 23:00,44.314,-60.63133,2005,11,0,0,513,4.136220472,139
S19112005.3,S19112005,3,100020754,2005-11-18 23:00,44.21617,-60.62633,2005,11,0,0,133,4.3032,137
S19112005.4,S19112005,4,100020754,2005-11-18 23:00,44.15017,-60.54433,2005,11,0,0,309,4.88515625,66
S19112005.5,S19112005,5,100020754,2005-11-18 23:00,44.15517,-60.42233,2005,11,0,0,211,4.365873016,134
S19112005.6,S19112005,6,100020754,2005-11-18 23:00,44.262,-60.3875,2005,11,0,0,132,4.100735294,152
S19112005.7,S19112005,7,100020754,2005-11-18 23:00,44.32483,-60.25783,2005,11,0,0,130,4.300729927,110
S19112005.8,S19112005,8,100020754,2005-11-18 23:00,44.26333,-60.09583,2005,11,0,0,514,5.082517483,95
S19112005.9,S19112005,9,100020754,2005-11-18 23:00,44.20617,-60.27867,2005,11,0,0,129,5,168
S19112007.1,S19112007,1,100024425,2007-11-18 23:00,45.23417,-60.59317,2007,11,0,0,114,1.801398601,156
S19112009.1,S19112009,1,100028997,2009-11-18 23:00,44.90683,-60.43767,2009,11,0,0,150,2.812658228,240
S19112009.10,S19112009,10,100028997,2009-11-18 23:00,44.39167,-59.9375,2009,11,0,0,126,6.520168067,170
S19112009.11,S19112009,11,100028997,2009-11-18 23:00,44.27783,-59.9455,2009,11,0,0,127,6.473825503,148
S19112009.12,S19112009,12,100028997,2009-11-18 23:00,44.26217,-60.094,2009,11,108.0291793,270.0729483,514,4.316535433,97
S19112009.2,S19112009,2,100028997,2009-11-18 23:00,44.8825,-60.1895,2009,11,0,0,118,2.878616352,245
S19112009.3,S19112009,3,100028997,2009-11-18 23:00,44.90633,-60.1395,2009,11,0,0,117,3.116783217,128
S19112009.4,S19112009,4,100028997,2009-11-18 23:00,44.9425,-59.9725,2009,11,0,0,70,3.796296296,190
S19112009.5,S19112009,5,100028997,2009-11-18 23:00,44.77517,-59.9185,2009,11,0,0,305,3.691428571,256
S19112009.6,S19112009,6,100028997,2009-11-18 23:00,44.7215,-60.01333,2009,11,0,0,121,3.326712329,203
S19112009.7,S19112009,7,100028997,2009-11-18 23:00,44.724,-60.17733,2009,11,19.77087389,197.7087389,120,3.772027972,201
S19112009.8,S19112009,8,100028997,2009-11-18 23:00,44.6475,-60.0415,2009,11,0,0,124,3.6216,95
S19112009.9,S19112009,9,100028997,2009-11-18 23:00,44.51133,-60.03567,2009,11,0,0,601,5.993706294,101
S19112012.1,S19112012,1,100038669,2012-11-18 23:00,45.29633,-58.5585,2012,11,0,0,379,4.214705479,73
S19112012.10,S19112012,10,100038669,2012-11-18 23:00,44.93783,-58.1755,2012,11,930.6643359,2908.32605,726,2.99476338,77
S19112012.11,S19112012,11,100038669,2012-11-18 23:00,44.88683,-58.20883,2012,11,552.0128022,1254.57455,373,2.992613043,159
S19112012.12,S19112012,12,100038669,2012-11-18 23:00,44.806,-58.1025,2012,11,90.48744873,2111.373804,368,3.621608333,71
S19112012.13,S19112012,13,100038669,2012-11-18 23:00,44.761,-58.2955,2012,11,102.7905522,342.6351741,367,3.380725,73
S19112012.14,S19112012,14,100038669,2012-11-18 23:00,44.82683,-58.41983,2012,11,0,0,366,3.16612,218
S19112012.15,S19112012,15,100038669,2012-11-18 23:00,44.99133,-58.4645,2012,11,0,0,372,3.112115584,86
S19112012.2,S19112012,2,100038669,2012-11-18 23:00,45.23083,-58.453,2012,11,0,0,380,3.212732895,130
S19112012.3,S19112012,3,100038669,2012-11-18 23:00,45.16267,-58.37117,2012,11,0,0,376,3.628291892,163
S19112012.4,S19112012,4,100038669,2012-11-18 23:00,45.181,-58.22383,2012,11,0,0,608,3.147094521,121
S19112012.6,S19112012,6,100038669,2012-11-18 23:00,45.03883,-58.20683,2012,11,0,0,377,3.230165217,95
S19112012.7,S19112012,7,100038669,2012-11-18 23:00,45.0625,-58.12583,2012,11,0,0,378,3.38859726,119
S19112012.8,S19112012,8,100038669,2012-11-18 23:00,44.95667,-58.03017,2012,11,0,0,374,3.134798649,110
S19112012.9,S19112012,9,100038669,2012-11-18 23:00,44.97233,-58.13267,2012,11,86.21390692,287.3796897,725,3.375509722,132
S19112013.2,S19112013,2,100042281,2013-11-18 23:00,45.20383,-60.738,2013,11,0,0,115,3.263733143,163
S19112013.3,S19112013,3,100042281,2013-11-18 23:00,45.14483,-60.57833,2013,11,269.9135052,899.711684,99,2.799592437,79
S19112015.1,S19112015,1,100045768,2015-11-18 23:00,44.98567,-59.43017,2015,11,49.03901985,245.1950993,65,3.468413793,190
S19112015.10,S19112015,10,100045768,2015-11-18 23:00,45.18017,-58.22383,2015,11,146.3236561,365.8091403,608,3.671205738,123
S19112015.11,S19112015,11,100045768,2015-11-18 23:00,45.27033,-58.099,2015,11,227.0668674,973.1437175,381,3.552461983,90
S19112015.12,S19112015,12,100045768,2015-11-18 23:00,45.31583,-58.18583,2015,11,0,0,207,3.760001626,154
S19112015.2,S19112015,2,100045768,2015-11-18 23:00,45.067,-59.35117,2015,11,0,0,56,3.211436134,168
S19112015.3,S19112015,3,100045768,2015-11-18 23:00,45.01633,-59.21133,2015,11,0,0,57,2.92302,86
S19112015.4,S19112015,4,100045768,2015-11-18 23:00,45.1255,-59.1025,2015,11,0,0,58,2.506596491,82
S19112015.5,S19112015,5,100045768,2015-11-18 23:00,45.0295,-58.9035,2015,11,0,0,62,2.8082864,126
S19112015.6,S19112015,6,100045768,2015-11-18 23:00,45.05433,-58.78967,2015,11,0,0,61,2.547181513,102
S19112015.7,S19112015,7,100045768,2015-11-18 23:00,45.04967,-58.66217,2015,11,0,0,375,3.406720661,146
S19112015.8,S19112015,8,100045768,2015-11-18 23:00,45.22833,-58.45267,2015,11,0,0,380,3.113022131,137
S19112015.9,S19112015,9,100045768,2015-11-18 23:00,45.16033,-58.36867,2015,11,0,0,376,3.864582143,165
S19112016.1,S19112016,1,100048159,2016-11-18 23:00,44.68283,-59.66567,2016,11,4307.93189,7506.24496,336,3.988732174,199
S19112016.10,S19112016,10,100048159,2016-11-18 23:00,44.13,-60.08667,2016,11,1478.130317,2653.054415,210,4.704545133,71
S19112016.11,S19112016,11,100048159,2016-11-18 23:00,44.0615,-60.1845,2016,11,1551.513039,5733.852534,654,8.17449434,48
S19112016.12,S19112016,12,100048159,2016-11-18 23:00,44.12167,-60.26667,2016,11,0,0,308,4.511479279,73
S19112016.2,S19112016,2,100048159,2016-11-18 23:00,44.62917,-59.67867,2016,11,3651.025608,5492.693393,339,4.035655652,188
S19112016.3,S19112016,3,100048159,2016-11-18 23:00,44.59167,-59.75167,2016,11,0,0,337,3.874941593,82
S19112016.4,S19112016,4,100048159,2016-11-18 23:00,44.38683,-59.71067,2016,11,0,0,300,6.810663793,152
S19112016.5,S19112016,5,100048159,2016-11-18 23:00,44.30483,-59.77833,2016,11,0,0,301,6.419664706,179
S19112016.6,S19112016,6,100048159,2016-11-18 23:00,44.39167,-59.94183,2016,11,0,0,126,6.335990265,168
S19112016.7,S19112016,7,100048159,2016-11-18 23:00,44.27833,-59.9465,2016,11,0,0,127,6.117019643,150
S19112016.8,S19112016,8,100048159,2016-11-18 23:00,44.26367,-60.09683,2016,11,57.06600574,285.3300287,514,4.033776147,97
S19112016.9,S19112016,9,100048159,2016-11-18 23:00,44.1605,-60.16867,2016,11,236.087134,295.1089175,128,4.394659649,159
S19112018.1,S19112018,1,100052401,2018-11-18 23:00,45.245,-59.38383,2018,11,0,0,55,2.517664754,93
S19112018.10,S19112018,10,100052401,2018-11-18 23:00,45.04817,-58.67017,2018,11,0,0,375,2.632495556,146
S19112018.11,S19112018,11,100052401,2018-11-18 23:00,44.99183,-58.46433,2018,11,0,0,372,2.661292793,88
S19112018.12,S19112018,12,100052401,2018-11-18 23:00,44.89983,-58.62633,2018,11,0,0,652,2.574884127,188
S19112018.2,S19112018,2,100052401,2018-11-18 23:00,45.2525,-59.21783,2018,11,0,0,44,2.407087857,99
S19112018.3,S19112018,3,100052401,2018-11-18 23:00,45.357,-59.19567,2018,11,0,0,45,2.330729839,110
S19112018.4,S19112018,4,100052401,2018-11-18 23:00,45.37683,-59.05467,2018,11,0,0,42,2.345513934,113
S19112018.5,S19112018,5,100052401,2018-11-18 23:00,45.257,-59.0085,2018,11,0,0,43,2.504097794,137
S19112018.6,S19112018,6,100052401,2018-11-18 23:00,45.30983,-58.9225,2018,11,0,0,59,2.64758785,126
S19112018.7,S19112018,7,100052401,2018-11-18 23:00,45.25267,-58.795,2018,11,0,0,60,2.80562973,99
S19112018.8,S19112018,8,100052401,2018-11-18 23:00,45.03033,-58.903,2018,11,53.07691849,265.3845924,62,2.674833333,124
S19112018.9,S19112018,9,100052401,2018-11-18 23:00,45.0525,-58.7895,2018,11,0,0,61,2.679101739,102
S19122017.1,S19122017,1,100050194,2017-12-18 23:00,45.4445,-59.54133,2017,12,82.29162731,2674.477888,999,2.794138571,134
S19122017.10,S19122017,10,100050194,2017-12-18 23:00,44.98583,-59.43017,2017,12,0,0,65,2.759862609,188
S19122017.11,S19122017,11,100050194,2017-12-18 23:00,45.06733,-59.352,2017,12,529.9862501,4818.056819,56,2.66455082,167
S19122017.12,S19122017,12,100050194,2017-12-18 23:00,45.01617,-59.21133,2017,12,0,0,57,2.990553846,88
S19122017.13,S19122017,13,100050194,2017-12-18 23:00,45.12517,-59.10267,2017,12,0,0,58,2.94100625,84
S19122017.2,S19122017,2,100050194,2017-12-18 23:00,45.28767,-59.63817,2017,12,0,0,75,3.377513043,81
S19122017.3,S19122017,3,100050194,2017-12-18 23:00,45.271,-59.77767,2017,12,0,0,74,3.077651639,97
S19122017.4,S19122017,4,100050194,2017-12-18 23:00,45.33217,-60.009,2017,12,43.63020643,436.3020643,82,2.446976119,198
S19122017.5,S19122017,5,100050194,2017-12-18 23:00,45.21067,-59.94283,2017,12,0,0,73,2.903649206,190
S19122017.6,S19122017,6,100050194,2017-12-18 23:00,45.10933,-59.89617,2017,12,0,0,72,3.160734821,141
S19122017.7,S19122017,7,100050194,2017-12-18 23:00,45.08317,-59.715,2017,12,0,0,67,3.071394262,115
S19122017.8,S19122017,8,100050194,2017-12-18 23:00,45.038,-59.60467,2017,12,0,0,66,3.074769369,130
S19122017.9,S19122017,9,100050194,2017-12-18 23:00,44.98033,-59.6355,2017,12,0,0,68,3.141861832,170
S19122019.1,S19122019,1,100055656,2019-12-18 23:00,44.58933,-59.75483,2019,12,0,0,337,4.129191743,86
S19122019.2,S19122019,2,100055656,2019-12-18 23:00,44.62867,-59.6775,2019,12,92.06761956,306.8920652,339,3.879681667,188
S19122019.4,S19122019,4,100055656,2019-12-18 23:00,44.681,-59.667,2019,12,1460.179552,3163.722362,336,3.946744538,203
S19122019.5,S19122019,5,100055656,2019-12-18 23:00,44.89183,-59.298,2019,12,0,0,64,2.413562281,243
S19122019.6,S19122019,6,100055656,2019-12-18 23:00,44.82133,-59.3975,2019,12,0,0,341,2.853242208,267
S19122019.7,S19122019,7,100055656,2019-12-18 23:00,44.98567,-59.43,2019,12,50.86948094,254.3474047,65,2.714351181,192
S19122019.8,S19122019,8,100055656,2019-12-18 23:00,45.01617,-59.211,2019,12,0,0,57,3.032857391,90
S19122019.9,S19122019,9,100055656,2019-12-18 23:00,45.06617,-59.35183,2019,12,0,0,56,2.937117742,167
S20082002.1,S20082002,1,100018020,2002-08-19 23:00,45.4336,-60.5751,2002,8,NA,410.5090312,NA,1.945430575,166.53
S20082002.2,S20082002,2,100018020,2002-08-19 23:00,45.4505,-60.3505,2002,8,NA,1642.036125,NA,2,168.36
S20082002.4,S20082002,4,100018020,2002-08-19 23:00,45.3678,-60.224,2002,8,NA,361.7107471,NA,2,206.79
S20082002.5,S20082002,5,100018020,2002-08-19 23:00,45.313,-60.2385,2002,8,NA,0,NA,2,212.28
S20082002.6,S20082002,6,100018020,2002-08-19 23:00,45.287,-60.0641,2002,8,NA,0,NA,2,212.28
